INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('1', 'Linda Lutz', 'Every have morning big.', 'BJ', '1929-01-08', 145);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('332', 'Amanda Wilson', 'Give itself analysis politics. Fear past company.', 'NA', '1935-11-11', 21);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('333', 'Roberta Wilson', 'Face whether discover.', 'CF', '1936-07-01', 64);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('334', 'Kayla Stephens', 'Kitchen community market however network form.', 'ZW', '1934-09-23', 119);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('335', 'Elizabeth Flores', 'Pay specific course begin between most.', 'SO', '2002-08-21', 31);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('336', 'Gina Ramirez', 'Fire executive activity those expect.', 'MW', '1933-03-16', 98);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('337', 'Amanda Snyder DDS', 'Present deal behind all certain compare.', 'BW', '1990-10-21', 166);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('338', 'Garrett Ward', 'Bar candidate note capital quite far company.', 'NA', '1949-06-18', 34);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('339', 'Aaron Miller', 'Wife fly believe usually.', 'BJ', '1924-08-20', 170);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('340', 'Tiffany Parker', 'Traditional laugh dark daughter shoulder.', 'SZ', '1982-03-12', 59);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('341', 'Jared Logan', 'Marriage article respond eat own prove else.', 'JO', '1926-05-22', 4);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('342', 'Cassandra Bass', 'Believe government account course within.', 'SC', '2003-12-07', 174);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('343', 'Tamara Russell', 'Tell home treatment fine prove note.', 'RU', '1981-02-18', 29);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('344', 'Michelle Gamble', 'City technology level. Pass arm may.', 'BW', '1945-01-20', 145);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('345', 'Victoria Singh', 'Dog child threat again.', 'JO', '1975-03-04', 129);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('346', 'Michael Lynch', 'Bad list your discuss peace.', 'LR', '1983-05-27', 45);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('347', 'Amanda Lucero', 'Head black his fight clear.', 'NO', '1930-03-15', 132);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('348', 'Kyle Thomas', 'Protect simple like wind third.', 'ZM', '1955-03-11', 136);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('349', 'Holly Moreno', 'Million off three must meeting.', 'GB', '1943-12-13', 172);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('350', 'William Klein DDS', 'Evening young discover doctor.', 'PH', '2006-10-03', 51);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('351', 'Alisha Nguyen', 'Beautiful event improve history whatever.', 'KW', '1975-09-06', 99);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('352', 'Joshua Chaney', 'Research seem either which often.', 'SZ', '1997-01-15', 144);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('353', 'Lonnie Bryant', 'Art argue claim few. Drug base piece.', 'AF', '1971-11-04', 97);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('354', 'Emily Pitts', 'Management road hair person job.', 'CI', '2004-08-27', 137);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('355', 'David Marshall', 'Receive fast allow a lot.', 'PE', '1969-01-27', 90);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('356', 'Jared Myers', 'Dream reality wish answer.', 'MZ', '1958-09-18', 60);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('357', 'Kelly English', 'Exactly condition article.', 'SZ', '1947-09-15', 51);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('358', 'Lee Dean', 'Her short make summer fund Republican arm.', 'ML', '1957-08-11', 170);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('359', 'Dustin Smith', 'Create pattern door head.', 'DE', '1926-04-24', 103);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('360', 'Paul Warren', 'Road beat audience thus central write just.', 'PL', '1998-02-19', 90);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('361', 'Patricia Deleon', 'Information media voice instead clearly happy.', 'ML', '1948-02-12', 4);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('362', 'Jill Walton', 'Half you keep reason bit.', 'LS', '1994-11-25', 93);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('363', 'Jacqueline White', 'Question interview tax call carry space value.', 'PT', '1997-09-09', 176);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('364', 'William Harris', 'His option message pick eat.', 'SE', '1966-01-21', 130);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('365', 'Paul Bradley', 'Book conference rise I.', 'IQ', '1937-08-06', 43);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('366', 'Tammy Ellis', 'Could speak safe return opportunity.', 'ZM', '1988-11-04', 163);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('367', 'Robert Taylor', 'Forward seat allow form artist.', 'ST', '2002-05-03', 42);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('368', 'Julie Martin MD', 'Work sing purpose contain forward firm.', 'KR', '1954-01-21', 123);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('369', 'Todd Patterson', 'Future commercial discover.', 'SZ', '1939-09-26', 62);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('370', 'Jason Valdez', 'Sound across democratic hand accept deal.', 'AO', '1986-05-22', 70);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('371', 'Christine Shea', 'Data ten management seek.', 'GM', '1942-05-19', 111);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('372', 'Ebony Johnson', 'Whom bad loss player feeling smile.', 'GR', '1989-12-23', 95);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('373', 'Brenda James', 'Keep picture conference yard they.', 'IL', '1977-06-02', 172);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('374', 'Joshua Glover', 'Record become head hold. Stay far upon.', 'PL', '1969-07-09', 130);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('375', 'Cynthia Thornton', 'Baby kind find interesting mean.', 'BR', '1979-03-22', 139);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('376', 'Gloria Martin', 'Despite hope three accept show level.', 'IN', '1955-09-06', 115);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('377', 'Paula Williams', 'Wind small technology nor theory employee study.', 'MZ', '2002-11-13', 82);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('378', 'Nicholas Richardson', 'Thing chance deal out blood region prove.', 'KR', '1975-08-14', 32);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('379', 'John French', 'Artist vote nor current miss.', 'AO', '1993-10-27', 132);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('380', 'Adam Jackson', 'Reveal road design measure nature event.', 'CF', '1944-04-11', 1);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('381', 'Henry Hill', 'Eight remember boy why color better it.', 'ES', '1955-09-05', 82);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('382', 'Alex Alexander', 'Option identify economy thousand thing.', 'SY', '1948-05-02', 46);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('383', 'Tony Alexander', 'Choice happy people play wear wide economy.', 'KR', '1933-03-02', 36);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('384', 'Jeremy Wolfe', 'Tv listen in owner three today.', 'TR', '1928-10-19', 68);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('385', 'Haley Miller', 'Capital consumer policy as lead maybe necessary.', 'TZ', '1955-02-04', 157);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('386', 'Brian Pope', 'Thousand similar official specific phone he.', 'US', '1955-01-18', 139);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('387', 'Pamela Contreras', 'Practice country five general country oil leg.', 'MZ', '1983-01-17', 85);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('388', 'Ronald Austin', 'Soldier series according blue.', 'AR', '1994-03-01', 119);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('389', 'Melissa Contreras', 'Today color school in.', 'ZM', '1984-11-24', 4);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('390', 'Timothy Haynes', 'Free quite teacher across lot heavy for water.', 'MZ', '1950-07-09', 36);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('391', 'David Blake', 'Risk song city perform lot. Off serve form.', 'KW', '1984-11-12', 131);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('392', 'Victoria Robinson', 'Themselves your she work well work performance.', 'GW', '1959-01-18', 91);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('393', 'Roger Chase', 'Star scene economic new series house.', 'AR', '1993-05-10', 42);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('394', 'John Delacruz', 'Scene compare main shake tell task left.', 'CL', '1986-12-06', 48);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('395', 'Jonathan Christian', 'So wife picture nor candidate magazine.', 'KW', '1956-02-09', 144);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('396', 'Dr. Robert Bailey', 'Find huge opportunity day gun.', 'TD', '1946-09-18', 171);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('397', 'Natasha Cochran', 'Economy wall show become.', 'CH', '1949-04-22', 73);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('398', 'Geoffrey Nguyen', 'Those eat model. Behind consumer staff building.', 'DZ', '1964-10-22', 110);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('399', 'Nathan Steele', 'Strategy present near total night.', 'HK', '1986-06-06', 26);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('400', 'Jeff Cooper', 'Late fine beyond out. Source building star.', 'MA', '1985-01-11', 113);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('401', 'Nathaniel White', 'Event pass report thousand across marriage.', 'GR', '1997-02-14', 99);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('402', 'Christopher Williams', 'Guess of pass he. School hotel hope protect will.', 'KE', '1953-12-05', 176);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('403', 'Thomas Coleman', 'Raise force defense past support school.', 'BJ', '2004-06-21', 56);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('404', 'Steven Johnson', 'Change candidate drug theory.', 'GN', '1970-01-29', 30);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('405', 'Michael Cole', 'Partner cover marriage model determine cell.', 'MZ', '1933-02-24', 151);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('406', 'Scott Stafford', 'Analysis nothing another pattern.', 'IR', '1936-05-05', 175);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('407', 'Lisa Williams', 'Structure oil debate public top treatment.', 'NA', '1928-05-24', 4);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('408', 'Ruth Robinson MD', 'Way set president assume country.', 'AE', '1941-06-26', 22);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('409', 'Ariana Meyer', 'Usually director tend travel.', 'KE', '1962-09-14', 107);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('410', 'Ellen Young', 'Great history beautiful already.', 'SY', '1994-05-30', 29);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('411', 'Aaron Johnson', 'Front behavior hot avoid across pull protect.', 'PK', '1941-09-25', 68);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('412', 'Christopher Norris', 'Else fund risk.', 'NA', '1939-12-29', 48);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('413', 'Javier Reese', 'Participant impact newspaper project western.', 'ZW', '1974-05-15', 37);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('414', 'Daniel Combs', 'Administration plant data successful garden walk.', 'ID', '1930-06-10', 21);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('415', 'Scott Smith', 'Truth plant nearly year show break after.', 'CM', '1935-04-20', 8);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('416', 'Matthew Bullock', 'Resource follow author radio.', 'CG', '1925-10-31', 60);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('417', 'Scott Vaughn', 'Popular any purpose way.', 'TH', '1941-08-14', 174);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('418', 'Patrick Vargas', 'Walk less stand nothing.', 'BW', '1934-02-28', 152);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('419', 'Joshua Villegas', 'Hour picture attorney economic.', 'SL', '1974-08-02', 130);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('420', 'Kevin Thomas', 'New must explain involve save somebody without.', 'TD', '1959-02-14', 167);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('421', 'Amanda Turner', 'Year particularly while shake short.', 'SZ', '1984-06-13', 159);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('422', 'Michelle Torres', 'End decade PM month build big.', 'TD', '1961-03-10', 22);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('423', 'John Coleman', 'Myself lot around likely that.', 'MY', '1986-07-27', 131);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('424', 'Tyler Taylor', 'Skill husband culture audience much.', 'PL', '1996-06-01', 52);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('425', 'Dana Anderson', 'Produce exactly poor carry.', 'MZ', '2003-08-29', 96);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('426', 'George Hawkins', 'Occur almost bad media affect if they.', 'KR', '1986-09-28', 81);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('427', 'John Torres', 'Like expert production sister every early.', 'SE', '1924-11-18', 92);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('428', 'Stephanie Owens', 'Build real serve trip its.', 'BR', '1928-11-15', 23);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('429', 'Karen Leach', 'National dream positive production evidence.', 'ZM', '1970-08-05', 110);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('430', 'Erik Pena', 'Bed myself hospital single example she.', 'DK', '1952-05-17', 149);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('431', 'Sandra Alvarado', 'Six above account community.', 'MY', '1984-12-11', 31);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('432', 'Jessica Singh', 'More public physical.', 'LR', '1938-03-16', 86);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('433', 'Lori Stafford', 'Example body image hot reduce.', 'HK', '1928-05-07', 63);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('434', 'Katherine Donovan', 'Gun international figure.', 'ZM', '1997-05-30', 128);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('435', 'Clinton Herrera', 'Check note over send article mention should.', 'NZ', '1981-07-18', 96);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('436', 'Brian Brown', 'Music poor record test individual reality.', 'CL', '1978-08-08', 64);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('437', 'Sarah Evans', 'Consumer parent always play.', 'DZ', '1988-06-01', 34);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('438', 'Thomas Johnson', 'Question exactly same several garden reason.', 'IR', '1965-04-07', 118);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('439', 'Kerri Lyons', 'Meeting administration try box late.', 'AR', '1926-10-03', 87);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('440', 'Robert Bryant', 'Maintain four I employee feel pass.', 'ZW', '1955-03-19', 122);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('441', 'Susan Bryant', 'Head sure away somebody morning player.', 'TD', '1951-07-07', 99);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('442', 'Amanda King', 'Ok trade shake lead.', 'IR', '1967-10-27', 173);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('443', 'Robert James', 'Full describe help herself special be way.', 'NL', '1989-03-09', 17);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('444', 'Daniel Shepherd', 'Performance certain range huge body see.', 'KE', '1967-10-11', 89);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('445', 'Brittany Hobbs', 'Agreement human nor grow own draw.', 'GR', '1964-09-26', 15);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('446', 'Joshua Ferrell', 'Whom give free our discussion or.', 'MW', '1987-04-10', 167);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('447', 'James Castillo', 'Need market continue citizen heart.', 'IE', '1924-11-02', 111);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('448', 'Carol Gonzalez', 'Value couple truth allow people pressure option.', 'TN', '1964-02-16', 48);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('449', 'Annette Anderson', 'Staff box two attack unit.', 'BJ', '1982-06-05', 61);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('450', 'Dr. Rachel Green', 'Firm third clearly market cut.', 'CG', '1961-05-24', 127);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('451', 'Stacy Russell', 'Always purpose talk similar detail.', 'CV', '1938-02-19', 141);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('452', 'Miranda Velez', 'Forget under walk able as pressure.', 'TZ', '1971-02-04', 134);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('453', 'Sharon Andersen', 'Six leg blood maybe allow break.', 'CL', '1969-08-22', 79);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('454', 'Linda Watson', 'Base yet understand task statement voice.', 'DZ', '1961-02-12', 89);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('455', 'Victoria Hoffman', 'Company candidate four.', 'DK', '1941-06-22', 76);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('456', 'Mr. Jeff Wong', 'Will rate half enough detail newspaper stage.', 'PE', '1954-09-10', 84);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('457', 'Adriana Mitchell', 'Certain end month action interview really effect.', 'JP', '1957-05-14', 129);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('458', 'Bailey Cooper', 'Age involve figure despite.', 'IN', '1969-05-15', 47);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('459', 'Eileen Smith', 'Ever expert rich.', 'BW', '1958-06-06', 95);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('460', 'Angela Wong', 'Final next value interview cup.', 'BW', '1947-04-07', 32);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('461', 'Audrey Sullivan', 'Officer special material center picture.', 'AO', '1930-02-28', 1);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('462', 'Sharon Craig', 'Condition response firm.', 'IT', '1949-01-25', 108);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('463', 'Norma Lewis', 'Become democratic second stop feel surface.', 'IL', '1982-08-27', 79);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('464', 'Andrew Mcclain', 'Need use least turn information area board.', 'OM', '1949-11-19', 16);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('465', 'Charles Soto', 'Player station body cost role when.', 'MW', '2007-01-16', 94);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('466', 'Shelby Dorsey', 'Bit skill anything class make stock themselves.', 'HU', '1974-12-13', 13);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('467', 'Heather Harding', 'Affect main six represent watch field send best.', 'AO', '1987-01-10', 45);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('468', 'Billy Wright', 'Soon cut top. Study off name popular.', 'MG', '1946-06-03', 65);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('469', 'Jasmine Anderson', 'Sense season rich camera.', 'AR', '1995-03-30', 141);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('470', 'Derek Williams', 'Director keep yeah method.', 'GH', '1997-06-22', 20);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('471', 'Mr. Sean Holmes', 'A finally world success prove majority.', 'BE', '1960-01-08', 117);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('472', 'Tara Reyes', 'Benefit guy cold kind since leader best hospital.', 'BW', '1955-04-24', 140);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('473', 'Sarah Harris', 'Cultural manager blood fight hit condition.', 'UG', '1987-03-26', 33);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('474', 'Colleen Bailey', 'Often model stage really.', 'DE', '1986-06-03', 97);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('475', 'Kenneth Wilson', 'Report claim financial item provide start likely.', 'CA', '1982-02-08', 29);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('476', 'Bridget Delgado', 'Bit project way campaign none.', 'LB', '2003-08-25', 141);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('477', 'Michael Nunez', 'Risk near hope much.', 'NA', '1990-02-22', 61);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('478', 'Nathan Estrada', 'New population seek main.', 'ZW', '1945-12-24', 134);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('479', 'Kyle Rhodes', 'Really least cause most guy spend.', 'ZM', '1988-01-27', 107);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('480', 'Dominic Durham', 'Effort car say water agreement.', 'LB', '1979-08-09', 175);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('481', 'Nicholas Miller', 'Always very ready market throw.', 'AF', '1939-08-30', 27);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('482', 'Gregory Lopez', 'You three PM use sister never type.', 'BE', '1943-12-16', 133);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('483', 'Michael Franco', 'Soldier television write realize first.', 'TD', '1988-05-11', 119);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('484', 'Mrs. Brandi Casey', 'Fast reflect physical.', 'ZW', '1952-02-24', 62);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('485', 'James Huffman', 'Whether pass strategy experience.', 'RU', '1965-01-29', 120);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('486', 'Natalie Gonzalez', 'Ahead job guy already use visit sport.', 'JO', '1959-02-26', 113);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('487', 'Miranda Stevens', 'Person third series rather. Mention method guess.', 'ZW', '1968-04-08', 96);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('488', 'Sabrina Reynolds', 'Hand class seek.', 'BW', '1947-09-17', 156);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('489', 'Theresa Ross', 'Great measure article expert.', 'SZ', '1993-03-24', 82);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('490', 'Katherine Harper', 'Owner enough somebody.', 'GN', '1936-05-26', 42);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('491', 'Emily Johnson', 'All cut experience none voice.', 'AO', '2004-06-03', 122);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('492', 'Ricardo Palmer', 'Read join American point.', 'KW', '1987-08-24', 74);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('493', 'Marvin Bolton', 'Energy daughter American box evening onto.', 'ID', '1982-06-12', 99);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('494', 'Kylie Davis', 'Buy situation fly opportunity actually wonder.', 'CI', '1936-06-30', 91);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('495', 'Heather Sanchez', 'Ask week husband over maintain want cultural.', 'ZW', '1958-08-07', 72);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('496', 'Brittany Anderson', 'Industry tell game under record.', 'DJ', '1936-05-27', 77);
INSERT INTO artists (artist_id, name, bio, country, date_of_birth, genre_id) VALUES ('497', 'Miguel Scott', 'Pick fight long deal itself simply.', 'IN', '1999-03-02', 120);
